-88625 1.77885e-07
-87275 1.77885e-07
-86825 1.77885e-07
-84800 1.77885e-07
-83450 3.55769e-07
-82775 1.77885e-07
-82550 1.77885e-07
-80300 5.33654e-07
-80075 1.77885e-07
-79625 5.33654e-07
-79400 1.77885e-07
-79175 1.77885e-07
-78950 1.77885e-07
-78725 1.77885e-07
-78500 1.77885e-07
-77825 3.55769e-07
-77600 7.11538e-07
-77375 1.77885e-07
-77150 1.77885e-07
-76925 3.55769e-07
-76700 5.33654e-07
-76475 3.55769e-07
-76250 1.77885e-07
-76025 3.55769e-07
-75800 1.77885e-07
-75575 5.33654e-07
-75350 1.77885e-07
-75125 5.33654e-07
-74900 1.24519e-06
-74675 5.33654e-07
-74450 3.55769e-07
-74225 3.55769e-07
-74000 8.89423e-07
-73775 7.11538e-07
-73550 5.33654e-07
-73325 5.33654e-07
-73100 5.33654e-07
-72875 1.42308e-06
-72650 7.11538e-07
-72425 1.60096e-06
-72200 8.89423e-07
-71975 1.06731e-06
-71750 1.60096e-06
-71525 5.33654e-07
-71300 1.06731e-06
-71075 1.06731e-06
-70850 1.06731e-06
-70625 1.60096e-06
-70400 1.60096e-06
-70175 1.77885e-06
-69950 8.89423e-07
-69725 8.89423e-07
-69500 1.95673e-06
-69275 2.66827e-06
-69050 2.84615e-06
-68825 2.3125e-06
-68600 1.60096e-06
-68375 2.66827e-06
-68150 3.73557e-06
-67925 3.02404e-06
-67700 1.60096e-06
-67475 8.89423e-07
-67250 2.84615e-06
-67025 3.73557e-06
-66800 4.80288e-06
-66575 1.60096e-06
-66350 3.20192e-06
-66125 3.37981e-06
-65900 3.73557e-06
-65675 3.02404e-06
-65450 5.15865e-06
-65225 4.98077e-06
-65000 5.33654e-06
-64775 4.26923e-06
-64550 4.98077e-06
-64325 5.33654e-06
-64100 7.82692e-06
-63875 7.11538e-06
-63650 6.22596e-06
-63425 6.58173e-06
-63200 7.64903e-06
-62975 7.82692e-06
-62750 8.89423e-06
-62525 6.58173e-06
-62300 9.42788e-06
-62075 9.78365e-06
-61850 9.07211e-06
-61625 1.01394e-05
-61400 9.07211e-06
-61175 9.42788e-06
-60950 1.12067e-05
-60725 1.04952e-05
-60500 9.24999e-06
-60275 1.03173e-05
-60050 1.36971e-05
-59825 1.2274e-05
-59600 1.20961e-05
-59375 1.44086e-05
-59150 1.2274e-05
-58925 1.6899e-05
-58700 1.44086e-05
-58475 1.42308e-05
-58250 1.58317e-05
-58025 1.81442e-05
-57800 1.70769e-05
-57575 1.81442e-05
-57350 2.02788e-05
-57125 1.99231e-05
-56900 1.90336e-05
-56675 1.99231e-05
-56450 1.85e-05
-56225 1.93894e-05
-56000 2.09904e-05
-55775 2.24134e-05
-55550 2.54375e-05
-55325 2.59711e-05
-55100 2.40144e-05
-54875 2.33029e-05
-54650 2.79279e-05
-54425 2.97067e-05
-54200 2.50817e-05
-53975 2.88173e-05
-53750 3.18413e-05
-53525 2.91731e-05
-53300 3.09519e-05
-53075 3.18413e-05
-52850 2.97067e-05
-52625 3.37981e-05
-52400 2.86394e-05
-52175 3.62884e-05
-51950 3.00625e-05
-51725 3.37981e-05
-51500 4.05577e-05
-51275 3.41538e-05
-51050 3.32644e-05
-50825 3.86009e-05
-50600 3.45096e-05
-50375 3.86009e-05
-50150 3.55769e-05
-49925 3.91346e-05
-49700 4.09134e-05
-49475 3.86009e-05
-49250 4.53605e-05
-49025 4.28702e-05
-48800 4.12692e-05
-48575 4.10913e-05
-48350 4.39375e-05
-48125 4.03798e-05
-47900 4.21586e-05
-47675 4.50048e-05
-47450 4.37596e-05
-47225 4.26923e-05
-47000 4.67836e-05
-46775 5.10529e-05
-46550 4.99855e-05
-46325 4.73173e-05
-46100 4.82067e-05
-45875 4.64279e-05
-45650 4.71394e-05
-45425 4.4649e-05
-45200 4.44711e-05
-44975 4.32259e-05
-44750 4.90961e-05
-44525 4.66057e-05
-44300 4.60721e-05
-44075 4.83846e-05
-43850 5.0875e-05
-43625 4.25144e-05
-43400 4.44711e-05
-43175 4.35817e-05
-42950 4.41154e-05
-42725 4.26923e-05
-42500 4.51827e-05
-42275 4.44711e-05
-42050 4.03798e-05
-41825 4.50048e-05
-41600 4.30481e-05
-41375 4.26923e-05
-41150 4.05577e-05
-40925 3.87788e-05
-40700 4.1625e-05
-40475 4.09134e-05
-40250 4.0024e-05
-40025 3.36202e-05
-39800 3.71779e-05
-39575 4.10913e-05
-39350 3.2375e-05
-39125 3.7e-05
-38900 4.05577e-05
-38675 3.66442e-05
-38450 3.0774e-05
-38225 3.14856e-05
-38000 3.13077e-05
-37775 3.11298e-05
-37550 3.00625e-05
-37325 2.54375e-05
-37100 2.6149e-05
-36875 2.91731e-05
-36650 2.81058e-05
-36425 2.66827e-05
-36200 3.13077e-05
-35975 2.29471e-05
-35750 2.38365e-05
-35525 1.90336e-05
-35300 2.02788e-05
-35075 2.33029e-05
-34850 2.17019e-05
-34625 1.95673e-05
-34400 1.76106e-05
-34175 1.99231e-05
-33950 1.67211e-05
-33725 1.72548e-05
-33500 1.90336e-05
-33275 1.49423e-05
-33050 1.63654e-05
-32825 1.36971e-05
-32600 1.24519e-05
-32375 1.3875e-05
-32150 1.44086e-05
-31925 1.2274e-05
-31700 1.45865e-05
-31475 1.24519e-05
-31250 9.24999e-06
-31025 1.10288e-05
-30800 6.75961e-06
-30575 1.04952e-05
-30350 6.9375e-06
-30125 7.29326e-06
-29900 7.64903e-06
-29675 7.11538e-06
-29450 6.22596e-06
-29225 6.40384e-06
-29000 8.71634e-06
-28775 4.80288e-06
-28550 6.75961e-06
-28325 4.80288e-06
-28100 3.91346e-06
-27875 4.26923e-06
-27650 5.15865e-06
-27425 4.625e-06
-27200 3.73557e-06
-26975 2.84615e-06
-26750 4.44711e-06
-26525 3.55769e-06
-26300 2.13461e-06
-26075 1.60096e-06
-25850 3.37981e-06
-25625 3.02404e-06
-25400 1.42308e-06
-25175 1.95673e-06
-24950 8.89423e-07
-24725 1.42308e-06
-24500 1.06731e-06
-24275 1.60096e-06
-24050 1.77885e-06
-23825 1.95673e-06
-23600 7.11538e-07
-23375 8.89423e-07
-23150 1.24519e-06
-22925 1.60096e-06
-22700 1.42308e-06
-22475 8.89423e-07
-22250 3.55769e-07
-22025 1.06731e-06
-21800 3.55769e-07
-21575 3.55769e-07
-21350 7.11538e-07
-21125 7.11538e-07
-20900 3.55769e-07
-20675 1.77885e-07
-20450 5.33654e-07
-20225 3.55769e-07
